,year,month,series_id,series_desc,level,order,curr_weight
1090,1999,8,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,1.051
1091,1999,8,CUUR0000SAF115,Other food at home,3,8,1.987
1092,1999,8,CUUR0000SEFV,Food away from home,2,9,5.71
1093,1999,8,CUUR0000SAF116,Alcoholic beverages,2,10,0.984
1094,1999,8,CUUR0000SAH,Housing,1,11,39.961
1095,1999,8,CUUR0000SAH1,Shelter,2,12,30.397
1096,1999,8,CUUR0000SEHA,Rent of primary residence,3,13,6.991
1097,1999,8,CUUR0000SEHB,Lodging away from home,3,14,2.629
1098,1999,8,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,20.421
1099,1999,8,CUUR0000SEHD,Tenants and household insurance,3,16,0.372
1100,1999,8,CUUR0000SAH2,Fuels and utilities,2,17,4.82
1101,1999,8,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.231
1102,1999,8,CUUR0000SEHF,Energy services,3,19,3.659
1103,1999,8,CUUR0000SEHG,Water and Sewer Services,3,20,0.931
1104,1999,8,CUUR0000SAH3,Household furnishings and operations,2,21,4.725
1105,1999,8,CUUR0000SAA,Apparel,1,22,4.622
1106,1999,8,CUUR0000SAA1,Men's and boys' apparel,2,23,1.299
1107,1999,8,CUUR0000SAA2,Women's and girls' apparel,2,24,1.832
1108,1999,8,CUUR0000SEAE,Footwear,2,25,0.834
1109,1999,8,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.264
1110,1999,8,CUUR0000SEAG,Jewelry and watches,2,27,0.393
1111,1999,8,CUUR0000SAT,Transportation,1,28,17.266
1112,1999,8,CUUR0000SAT1,Private Transportation,2,29,15.879
1113,1999,8,CUUR0000SETA,New and used motor vehicles,3,30,7.601
1114,1999,8,CUUR0000SETB,Motor fuel,3,31,3.058
1115,1999,8,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.533
1116,1999,8,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.616
1117,1999,8,CUUR0000SETE,Motor vehicle insurance,3,34,2.437
1118,1999,8,CUUR0000SETF,Motor vehicle fees,3,35,0.634
1119,1999,8,CUUR0000SETG,Public transportation,2,36,1.381
1120,1999,8,CUUR0000SETG01,Airline fare,3,37,0.876
1121,1999,8,CUUR0000SETG02,Other intercity transportation,3,38,0.184
1122,1999,8,CUUR0000SETG03,Intracity transportation,3,39,0.316
1123,1999,8,CUUR0000SAM,Medical care,1,40,5.757
1124,1999,8,CUUR0000SAM1,Medical care commodities,2,41,1.266
1125,1999,8,CUUR0000SAM2,Medical care services,2,42,4.491
1126,1999,8,CUUR0000SAR,Recreation,1,43,6.062
1127,1999,8,CUUR0000SERA,Video and audio,2,44,1.718
1128,1999,8,CUUR0000SERB,"Pets, pet products and services",2,45,0.663
1129,1999,8,CUUR0000SERC,Sporting goods,2,46,0.467
1130,1999,8,CUUR0000SERD,Photography,2,47,0.255
1131,1999,8,CUUR0000SERE,Other recreational goods,2,48,0.531
1132,1999,8,CUUR0000SERF,Recreation services,2,49,1.838
1133,1999,8,CUUR0000SERG,Recreational reading materials,2,50,0.589
1134,1999,8,CUUR0000SAE,Education and communication,1,51,5.4
1135,1999,8,CUUR0000SAE1,Education,2,52,2.713
1136,1999,8,CUUR0000SAE2,Communication,2,53,2.688
1137,1999,8,CUUR0000SAG,Other goods and services,1,54,4.668
1138,1999,8,CUUR0000SEGA,Tobacco and smoking products,2,55,1.202
1139,1999,8,CUUR0000SAG1,Personal care goods and services,2,56,3.465
1140,1999,9,CUUR0000SA0,All items ,0,0,100.0
1141,1999,9,CUUR0000SAF,Food and beverages,1,1,16.253
1142,1999,9,CUUR0000SAF11,Food at home,2,2,9.571
1143,1999,9,CUUR0000SAF111,Cereals and bakery products,3,3,1.531
1144,1999,9,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,2.54
1145,1999,9,CUUR0000SEFJ,Dairy and related products,3,5,1.069
1146,1999,9,CUUR0000SAF113,Fruits and vegetables,3,6,1.419
1147,1999,9,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,1.043
1148,1999,9,CUUR0000SAF115,Other food at home,3,8,1.974
1149,1999,9,CUUR0000SEFV,Food away from home,2,9,5.69
1150,1999,9,CUUR0000SAF116,Alcoholic beverages,2,10,0.983
1151,1999,9,CUUR0000SAH,Housing,1,11,39.819
1152,1999,9,CUUR0000SAH1,Shelter,2,12,30.252
1153,1999,9,CUUR0000SEHA,Rent of primary residence,3,13,6.977
1154,1999,9,CUUR0000SEHB,Lodging away from home,3,14,2.543
1155,1999,9,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,20.376
1156,1999,9,CUUR0000SEHD,Tenants and household insurance,3,16,0.371
1157,1999,9,CUUR0000SAH2,Fuels and utilities,2,17,4.845
1158,1999,9,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.242
1159,1999,9,CUUR0000SEHF,Energy services,3,19,3.677
1160,1999,9,CUUR0000SEHG,Water and Sewer Services,3,20,0.928
1161,1999,9,CUUR0000SAH3,Household furnishings and operations,2,21,4.71
1162,1999,9,CUUR0000SAA,Apparel,1,22,4.756
1163,1999,9,CUUR0000SAA1,Men's and boys' apparel,2,23,1.328
1164,1999,9,CUUR0000SAA2,Women's and girls' apparel,2,24,1.939
1165,1999,9,CUUR0000SEAE,Footwear,2,25,0.836
1166,1999,9,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.266
1167,1999,9,CUUR0000SEAG,Jewelry and watches,2,27,0.389
1168,1999,9,CUUR0000SAT,Transportation,1,28,17.278
1169,1999,9,CUUR0000SAT1,Private Transportation,2,29,15.915
1170,1999,9,CUUR0000SETA,New and used motor vehicles,3,30,7.595
1171,1999,9,CUUR0000SETB,Motor fuel,3,31,3.114
1172,1999,9,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.533
1173,1999,9,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.615
1174,1999,9,CUUR0000SETE,Motor vehicle insurance,3,34,2.421
1175,1999,9,CUUR0000SETF,Motor vehicle fees,3,35,0.635
1176,1999,9,CUUR0000SETG,Public transportation,2,36,1.358
1177,1999,9,CUUR0000SETG01,Airline fare,3,37,0.857
1178,1999,9,CUUR0000SETG02,Other intercity transportation,3,38,0.18
1179,1999,9,CUUR0000SETG03,Intracity transportation,3,39,0.315
1180,1999,9,CUUR0000SAM,Medical care,1,40,5.738
1181,1999,9,CUUR0000SAM1,Medical care commodities,2,41,1.263
1182,1999,9,CUUR0000SAM2,Medical care services,2,42,4.477
1183,1999,9,CUUR0000SAR,Recreation,1,43,6.004
1184,1999,9,CUUR0000SERA,Video and audio,2,44,1.696
1185,1999,9,CUUR0000SERB,"Pets, pet products and services",2,45,0.658
1186,1999,9,CUUR0000SERC,Sporting goods,2,46,0.463
1187,1999,9,CUUR0000SERD,Photography,2,47,0.252
1188,1999,9,CUUR0000SERE,Other recreational goods,2,48,0.519
1189,1999,9,CUUR0000SERF,Recreation services,2,49,1.824
1190,1999,9,CUUR0000SERG,Recreational reading materials,2,50,0.588
1191,1999,9,CUUR0000SAE,Education and communication,1,51,5.411
1192,1999,9,CUUR0000SAE1,Education,2,52,2.748
1193,1999,9,CUUR0000SAE2,Communication,2,53,2.666
1194,1999,9,CUUR0000SAG,Other goods and services,1,54,4.736
1195,1999,9,CUUR0000SEGA,Tobacco and smoking products,2,55,1.277
1196,1999,9,CUUR0000SAG1,Personal care goods and services,2,56,3.457
1197,1999,10,CUUR0000SA0,All items ,0,0,100.0
1198,1999,10,CUUR0000SAF,Food and beverages,1,1,16.264
1199,1999,10,CUUR0000SAF11,Food at home,2,2,9.588
1200,1999,10,CUUR0000SAF111,Cereals and bakery products,3,3,1.528
1201,1999,10,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,2.536
1202,1999,10,CUUR0000SEFJ,Dairy and related products,3,5,1.104
1203,1999,10,CUUR0000SAF113,Fruits and vegetables,3,6,1.414
1204,1999,10,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,1.045
1205,1999,10,CUUR0000SAF115,Other food at home,3,8,1.967
1206,1999,10,CUUR0000SEFV,Food away from home,2,9,5.693
1207,1999,10,CUUR0000SAF116,Alcoholic beverages,2,10,0.98
1208,1999,10,CUUR0000SAH,Housing,1,11,39.7
1209,1999,10,CUUR0000SAH1,Shelter,2,12,30.231
1210,1999,10,CUUR0000SEHA,Rent of primary residence,3,13,6.98
1211,1999,10,CUUR0000SEHB,Lodging away from home,3,14,2.523
1212,1999,10,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,20.371
1213,1999,10,CUUR0000SEHD,Tenants and household insurance,3,16,0.37
1214,1999,10,CUUR0000SAH2,Fuels and utilities,2,17,4.749
1215,1999,10,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.251
1216,1999,10,CUUR0000SEHF,Energy services,3,19,3.573
1217,1999,10,CUUR0000SEHG,Water and Sewer Services,3,20,0.927
1218,1999,10,CUUR0000SAH3,Household furnishings and operations,2,21,4.687
1219,1999,10,CUUR0000SAA,Apparel,1,22,4.848
1220,1999,10,CUUR0000SAA1,Men's and boys' apparel,2,23,1.361
1221,1999,10,CUUR0000SAA2,Women's and girls' apparel,2,24,1.982
1222,1999,10,CUUR0000SEAE,Footwear,2,25,0.844
1223,1999,10,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.271
1224,1999,10,CUUR0000SEAG,Jewelry and watches,2,27,0.39
1225,1999,10,CUUR0000SAT,Transportation,1,28,17.341
1226,1999,10,CUUR0000SAT1,Private Transportation,2,29,15.931
1227,1999,10,CUUR0000SETA,New and used motor vehicles,3,30,7.612
1228,1999,10,CUUR0000SETB,Motor fuel,3,31,3.1
1229,1999,10,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.531
1230,1999,10,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.616
1231,1999,10,CUUR0000SETE,Motor vehicle insurance,3,34,2.433
1232,1999,10,CUUR0000SETF,Motor vehicle fees,3,35,0.635
1233,1999,10,CUUR0000SETG,Public transportation,2,36,1.403
1234,1999,10,CUUR0000SETG01,Airline fare,3,37,0.901
1235,1999,10,CUUR0000SETG02,Other intercity transportation,3,38,0.18
1236,1999,10,CUUR0000SETG03,Intracity transportation,3,39,0.316
1237,1999,10,CUUR0000SAM,Medical care,1,40,5.739
1238,1999,10,CUUR0000SAM1,Medical care commodities,2,41,1.261
1239,1999,10,CUUR0000SAM2,Medical care services,2,42,4.478
1240,1999,10,CUUR0000SAR,Recreation,1,43,5.999
1241,1999,10,CUUR0000SERA,Video and audio,2,44,1.693
1242,1999,10,CUUR0000SERB,"Pets, pet products and services",2,45,0.659
1243,1999,10,CUUR0000SERC,Sporting goods,2,46,0.459
1244,1999,10,CUUR0000SERD,Photography,2,47,0.252
1245,1999,10,CUUR0000SERE,Other recreational goods,2,48,0.517
1246,1999,10,CUUR0000SERF,Recreation services,2,49,1.826
1247,1999,10,CUUR0000SERG,Recreational reading materials,2,50,0.589
1248,1999,10,CUUR0000SAE,Education and communication,1,51,5.412
1249,1999,10,CUUR0000SAE1,Education,2,52,2.748
1250,1999,10,CUUR0000SAE2,Communication,2,53,2.662
1251,1999,10,CUUR0000SAG,Other goods and services,1,54,4.738
1252,1999,10,CUUR0000SEGA,Tobacco and smoking products,2,55,1.273
1253,1999,10,CUUR0000SAG1,Personal care goods and services,2,56,3.464
1254,1999,11,CUUR0000SA0,All items ,0,0,100.0
1255,1999,11,CUUR0000SAF,Food and beverages,1,1,16.274
1256,1999,11,CUUR0000SAF11,Food at home,2,2,9.583
1257,1999,11,CUUR0000SAF111,Cereals and bakery products,3,3,1.524
1258,1999,11,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,2.556
1259,1999,11,CUUR0000SEFJ,Dairy and related products,3,5,1.107
1260,1999,11,CUUR0000SAF113,Fruits and vegetables,3,6,1.406
1261,1999,11,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,1.039
1262,1999,11,CUUR0000SAF115,Other food at home,3,8,1.957
1263,1999,11,CUUR0000SEFV,Food away from home,2,9,5.7
1264,1999,11,CUUR0000SAF116,Alcoholic beverages,2,10,0.983
1265,1999,11,CUUR0000SAH,Housing,1,11,39.652
1266,1999,11,CUUR0000SAH1,Shelter,2,12,30.229
1267,1999,11,CUUR0000SEHA,Rent of primary residence,3,13,7.015
1268,1999,11,CUUR0000SEHB,Lodging away from home,3,14,2.419
1269,1999,11,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,20.433
1270,1999,11,CUUR0000SEHD,Tenants and household insurance,3,16,0.369
1271,1999,11,CUUR0000SAH2,Fuels and utilities,2,17,4.735
1272,1999,11,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.259
1273,1999,11,CUUR0000SEHF,Energy services,3,19,3.554
1274,1999,11,CUUR0000SEHG,Water and Sewer Services,3,20,0.927
1275,1999,11,CUUR0000SAH3,Household furnishings and operations,2,21,4.677
1276,1999,11,CUUR0000SAA,Apparel,1,22,4.809
1277,1999,11,CUUR0000SAA1,Men's and boys' apparel,2,23,1.352
1278,1999,11,CUUR0000SAA2,Women's and girls' apparel,2,24,1.953
1279,1999,11,CUUR0000SEAE,Footwear,2,25,0.846
1280,1999,11,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.271
1281,1999,11,CUUR0000SEAG,Jewelry and watches,2,27,0.387
1282,1999,11,CUUR0000SAT,Transportation,1,28,17.366
1283,1999,11,CUUR0000SAT1,Private Transportation,2,29,15.955
1284,1999,11,CUUR0000SETA,New and used motor vehicles,3,30,7.638
1285,1999,11,CUUR0000SETB,Motor fuel,3,31,3.078
1286,1999,11,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.535
1287,1999,11,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.619
1288,1999,11,CUUR0000SETE,Motor vehicle insurance,3,34,2.447
1289,1999,11,CUUR0000SETF,Motor vehicle fees,3,35,0.634
1290,1999,11,CUUR0000SETG,Public transportation,2,36,1.407
1291,1999,11,CUUR0000SETG01,Airline fare,3,37,0.907
1292,1999,11,CUUR0000SETG02,Other intercity transportation,3,38,0.179
1293,1999,11,CUUR0000SETG03,Intracity transportation,3,39,0.316
1294,1999,11,CUUR0000SAM,Medical care,1,40,5.747
1295,1999,11,CUUR0000SAM1,Medical care commodities,2,41,1.263
1296,1999,11,CUUR0000SAM2,Medical care services,2,42,4.485
1297,1999,11,CUUR0000SAR,Recreation,1,43,6.001
1298,1999,11,CUUR0000SERA,Video and audio,2,44,1.692
1299,1999,11,CUUR0000SERB,"Pets, pet products and services",2,45,0.661
1300,1999,11,CUUR0000SERC,Sporting goods,2,46,0.46
1301,1999,11,CUUR0000SERD,Photography,2,47,0.252
1302,1999,11,CUUR0000SERE,Other recreational goods,2,48,0.51
1303,1999,11,CUUR0000SERF,Recreation services,2,49,1.835
1304,1999,11,CUUR0000SERG,Recreational reading materials,2,50,0.588
1305,1999,11,CUUR0000SAE,Education and communication,1,51,5.414
1306,1999,11,CUUR0000SAE1,Education,2,52,2.739
1307,1999,11,CUUR0000SAE2,Communication,2,53,2.677
1308,1999,11,CUUR0000SAG,Other goods and services,1,54,4.732
1309,1999,11,CUUR0000SEGA,Tobacco and smoking products,2,55,1.26
1310,1999,11,CUUR0000SAG1,Personal care goods and services,2,56,3.47
1311,1999,12,CUUR0000SA0,All items ,0,0,100.0
1312,1999,12,CUUR0000SAF,Food and beverages,1,1,16.293
1313,1999,12,CUUR0000SAF11,Food at home,2,2,9.6
1314,1999,12,CUUR0000SAF111,Cereals and bakery products,3,3,1.533
1315,1999,12,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,2.544
1316,1999,12,CUUR0000SEFJ,Dairy and related products,3,5,1.09
1317,1999,12,CUUR0000SAF113,Fruits and vegetables,3,6,1.429
1318,1999,12,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,1.045
1319,1999,12,CUUR0000SAF115,Other food at home,3,8,1.961
1320,1999,12,CUUR0000SEFV,Food away from home,2,9,5.71
1321,1999,12,CUUR0000SAF116,Alcoholic beverages,2,10,0.987
1322,1999,12,CUUR0000SAH,Housing,1,11,39.628
1323,1999,12,CUUR0000SAH1,Shelter,2,12,30.229
1324,1999,12,CUUR0000SEHA,Rent of primary residence,3,13,7.034
1325,1999,12,CUUR0000SEHB,Lodging away from home,3,14,2.358
1326,1999,12,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,20.464
1327,1999,12,CUUR0000SEHD,Tenants and household insurance,3,16,0.37
1328,1999,12,CUUR0000SAH2,Fuels and utilities,2,17,4.72
1329,1999,12,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.273
1330,1999,12,CUUR0000SEHF,Energy services,3,19,3.522
1331,1999,12,CUUR0000SEHG,Water and Sewer Services,3,20,0.927
1332,1999,12,CUUR0000SAH3,Household furnishings and operations,2,21,4.677
1333,1999,12,CUUR0000SAA,Apparel,1,22,4.683
1334,1999,12,CUUR0000SAA1,Men's and boys' apparel,2,23,1.335
1335,1999,12,CUUR0000SAA2,Women's and girls' apparel,2,24,1.879
1336,1999,12,CUUR0000SEAE,Footwear,2,25,0.828
1337,1999,12,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.272
1338,1999,12,CUUR0000SEAG,Jewelry and watches,2,27,0.37
1339,1999,12,CUUR0000SAT,Transportation,1,28,17.449
1340,1999,12,CUUR0000SAT1,Private Transportation,2,29,16.044
1341,1999,12,CUUR0000SETA,New and used motor vehicles,3,30,7.653
1342,1999,12,CUUR0000SETB,Motor fuel,3,31,3.16
1343,1999,12,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.533
1344,1999,12,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.621
1345,1999,12,CUUR0000SETE,Motor vehicle insurance,3,34,2.449
1346,1999,12,CUUR0000SETF,Motor vehicle fees,3,35,0.634
1347,1999,12,CUUR0000SETG,Public transportation,2,36,1.4
1348,1999,12,CUUR0000SETG01,Airline fare,3,37,0.901
1349,1999,12,CUUR0000SETG02,Other intercity transportation,3,38,0.178
1350,1999,12,CUUR0000SETG03,Intracity transportation,3,39,0.316
1351,1999,12,CUUR0000SAM,Medical care,1,40,5.768
1352,1999,12,CUUR0000SAM1,Medical care commodities,2,41,1.268
1353,1999,12,CUUR0000SAM2,Medical care services,2,42,4.499
1354,1999,12,CUUR0000SAR,Recreation,1,43,6.007
1355,1999,12,CUUR0000SERA,Video and audio,2,44,1.692
1356,1999,12,CUUR0000SERB,"Pets, pet products and services",2,45,0.661
1357,1999,12,CUUR0000SERC,Sporting goods,2,46,0.456
1358,1999,12,CUUR0000SERD,Photography,2,47,0.252
1359,1999,12,CUUR0000SERE,Other recreational goods,2,48,0.507
1360,1999,12,CUUR0000SERF,Recreation services,2,49,1.85
1361,1999,12,CUUR0000SERG,Recreational reading materials,2,50,0.589
1362,1999,12,CUUR0000SAE,Education and communication,1,51,5.42
1363,1999,12,CUUR0000SAE1,Education,2,52,2.739
1364,1999,12,CUUR0000SAE2,Communication,2,53,2.677
1365,1999,12,CUUR0000SAG,Other goods and services,1,54,4.732
1366,1999,12,CUUR0000SEGA,Tobacco and smoking products,2,55,1.258
1367,1999,12,CUUR0000SAG1,Personal care goods and services,2,56,3.472
1368,2000,1,CUUR0000SA0,All items ,0,0,100.0
1369,2000,1,CUUR0000SAF,Food and beverages,1,1,16.322
1370,2000,1,CUUR0000SAF11,Food at home,2,2,9.627
1371,2000,1,CUUR0000SAF111,Cereals and bakery products,3,3,1.527
1372,2000,1,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,2.542
1373,2000,1,CUUR0000SEFJ,Dairy and related products,3,5,1.075
1374,2000,1,CUUR0000SAF113,Fruits and vegetables,3,6,1.452
1375,2000,1,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,1.06
1376,2000,1,CUUR0000SAF115,Other food at home,3,8,1.969
1377,2000,1,CUUR0000SEFV,Food away from home,2,9,5.709
1378,2000,1,CUUR0000SAF116,Alcoholic beverages,2,10,0.988
1379,2000,1,CUUR0000SAH,Housing,1,11,39.806
1380,2000,1,CUUR0000SAH1,Shelter,2,12,30.385
1381,2000,1,CUUR0000SEHA,Rent of primary residence,3,13,7.046
1382,2000,1,CUUR0000SEHB,Lodging away from home,3,14,2.474
1383,2000,1,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,20.514
1384,2000,1,CUUR0000SEHD,Tenants and household insurance,3,16,0.37
1385,2000,1,CUUR0000SAH2,Fuels and utilities,2,17,4.719
1386,2000,1,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.293
1387,2000,1,CUUR0000SEHF,Energy services,3,19,3.496
1388,2000,1,CUUR0000SEHG,Water and Sewer Services,3,20,0.93
1389,2000,1,CUUR0000SAH3,Household furnishings and operations,2,21,4.688
1390,2000,1,CUUR0000SAA,Apparel,1,22,4.552
1391,2000,1,CUUR0000SAA1,Men's and boys' apparel,2,23,1.308
1392,2000,1,CUUR0000SAA2,Women's and girls' apparel,2,24,1.784
1393,2000,1,CUUR0000SEAE,Footwear,2,25,0.812
1394,2000,1,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.272
1395,2000,1,CUUR0000SEAG,Jewelry and watches,2,27,0.378
1396,2000,1,CUUR0000SAT,Transportation,1,28,17.398
1397,2000,1,CUUR0000SAT1,Private Transportation,2,29,16.002
1398,2000,1,CUUR0000SETA,New and used motor vehicles,3,30,7.607
1399,2000,1,CUUR0000SETB,Motor fuel,3,31,3.162
1400,2000,1,CUUR0000SETC,Motor vehicle parts and equipment,3,32,0.531
1401,2000,1,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,1.625
1402,2000,1,CUUR0000SETE,Motor vehicle insurance,3,34,2.441
1403,2000,1,CUUR0000SETF,Motor vehicle fees,3,35,0.645
1404,2000,1,CUUR0000SETG,Public transportation,2,36,1.384
1405,2000,1,CUUR0000SETG01,Airline fare,3,37,0.886
1406,2000,1,CUUR0000SETG02,Other intercity transportation,3,38,0.179
1407,2000,1,CUUR0000SETG03,Intracity transportation,3,39,0.315
1408,2000,1,CUUR0000SAM,Medical care,1,40,5.78
1409,2000,1,CUUR0000SAM1,Medical care commodities,2,41,1.267
1410,2000,1,CUUR0000SAM2,Medical care services,2,42,4.515
1411,2000,1,CUUR0000SAR,Recreation,1,43,6.008
1412,2000,1,CUUR0000SERA,Video and audio,2,44,1.693
1413,2000,1,CUUR0000SERB,"Pets, pet products and services",2,45,0.662
1414,2000,1,CUUR0000SERC,Sporting goods,2,46,0.457
1415,2000,1,CUUR0000SERD,Photography,2,47,0.249
1416,2000,1,CUUR0000SERE,Other recreational goods,2,48,0.505
1417,2000,1,CUUR0000SERF,Recreation services,2,49,1.852
1418,2000,1,CUUR0000SERG,Recreational reading materials,2,50,0.589
1419,2000,1,CUUR0000SAE,Education and communication,1,51,5.424
1420,2000,1,CUUR0000SAE1,Education,2,52,2.755
1421,2000,1,CUUR0000SAE2,Communication,2,53,2.674
1422,2000,1,CUUR0000SAG,Other goods and services,1,54,4.749
1423,2000,1,CUUR0000SEGA,Tobacco and smoking products,2,55,1.275
1424,2000,1,CUUR0000SAG1,Personal care goods and services,2,56,3.475
1425,2000,2,CUUR0000SA0,All items ,0,0,100.0
1426,2000,2,CUUR0000SAF,Food and beverages,1,1,16.246
1427,2000,2,CUUR0000SAF11,Food at home,2,2,9.57
1428,2000,2,CUUR0000SAF111,Cereals and bakery products,3,3,1.521
1429,2000,2,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,2.546
1430,2000,2,CUUR0000SEFJ,Dairy and related products,3,5,1.072
1431,2000,2,CUUR0000SAF113,Fruits and vegetables,3,6,1.406
1432,2000,2,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,1.064
1433,2000,2,CUUR0000SAF115,Other food at home,3,8,1.959
1434,2000,2,CUUR0000SEFV,Food away from home,2,9,5.689
1435,2000,2,CUUR0000SAF116,Alcoholic beverages,2,10,0.985
1436,2000,2,CUUR0000SAH,Housing,1,11,39.834
1437,2000,2,CUUR0000SAH1,Shelter,2,12,30.349
1438,2000,2,CUUR0000SEHA,Rent of primary residence,3,13,7.02
1439,2000,2,CUUR0000SEHB,Lodging away from home,3,14,2.544
1440,2000,2,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,20.435
1441,2000,2,CUUR0000SEHD,Tenants and household insurance,3,16,0.367
1442,2000,2,CUUR0000SAH2,Fuels and utilities,2,17,4.799
1443,2000,2,CUUR0000SEHE,Fuel oil and other fuels,3,18,0.375
1444,2000,2,CUUR0000SEHF,Energy services,3,19,3.499
1445,2000,2,CUUR0000SEHG,Water and Sewer Services,3,20,0.927
1446,2000,2,CUUR0000SAH3,Household furnishings and operations,2,21,4.668
1447,2000,2,CUUR0000SAA,Apparel,1,22,4.611
1448,2000,2,CUUR0000SAA1,Men's and boys' apparel,2,23,1.308
1449,2000,2,CUUR0000SAA2,Women's and girls' apparel,2,24,1.835
1450,2000,2,CUUR0000SEAE,Footwear,2,25,0.81
1451,2000,2,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,0.27
1452,2000,2,CUUR0000SEAG,Jewelry and watches,2,27,0.387
