,year,month,series_id,series_desc,level,order,value
1091,1999,8,CUUR0000SAF115,Other food at home,3,8,154.2
1092,1999,8,CUUR0000SEFV,Food away from home,2,9,165.6
1093,1999,8,CUUR0000SAF116,Alcoholic beverages,2,10,170.2
1094,1999,8,CUUR0000SAH,Housing,1,11,165.0
1095,1999,8,CUUR0000SAH1,Shelter,2,12,188.3
1096,1999,8,CUUR0000SEHA,Rent of primary residence,3,13,177.9
1097,1999,8,CUUR0000SEHB,Lodging away from home,3,14,117.1
1098,1999,8,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,193.4
1099,1999,8,CUUR0000SEHD,Tenants and household insurance,3,16,102.2
1100,1999,8,CUUR0000SAH2,Fuels and utilities,2,17,131.4
1101,1999,8,CUUR0000SEHE,Fuel oil and other fuels,3,18,89.2
1102,1999,8,CUUR0000SEHF,Energy services,3,19,124.1
1103,1999,8,CUUR0000SEHG,Water and Sewer Services,3,20,104.4
1104,1999,8,CUUR0000SAH3,Household furnishings and operations,2,21,126.8
1105,1999,8,CUUR0000SAA,Apparel,1,22,127.5
1106,1999,8,CUUR0000SAA1,Men's and boys' apparel,2,23,127.1
1107,1999,8,CUUR0000SAA2,Women's and girls' apparel,2,24,117.9
1108,1999,8,CUUR0000SEAE,Footwear,2,25,123.8
1109,1999,8,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,128.3
1110,1999,8,CUUR0000SEAG,Jewelry and watches,2,27,141.0
1111,1999,8,CUUR0000SAT,Transportation,1,28,145.7
1112,1999,8,CUUR0000SAT1,Private Transportation,2,29,141.9
1113,1999,8,CUUR0000SETA,New and used motor vehicles,3,30,99.7
1114,1999,8,CUUR0000SETB,Motor fuel,3,31,107.8
1115,1999,8,CUUR0000SETC,Motor vehicle parts and equipment,3,32,100.1
1116,1999,8,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,172.1
1117,1999,8,CUUR0000SETE,Motor vehicle insurance,3,34,252.7
1118,1999,8,CUUR0000SETF,Motor vehicle fees,3,35,103.8
1119,1999,8,CUUR0000SETG,Public transportation,2,36,197.1
1120,1999,8,CUUR0000SETG01,Airline fare,3,37,217.2
1121,1999,8,CUUR0000SETG02,Other intercity transportation,3,38,163.4
1122,1999,8,CUUR0000SETG03,Intracity transportation,3,39,171.8
1123,1999,8,CUUR0000SAM,Medical care,1,40,251.9
1124,1999,8,CUUR0000SAM1,Medical care commodities,2,41,232.5
1125,1999,8,CUUR0000SAM2,Medical care services,2,42,256.2
1126,1999,8,CUUR0000SAR,Recreation,1,43,102.2
1127,1999,8,CUUR0000SERA,Video and audio,2,44,100.9
1128,1999,8,CUUR0000SERB,"Pets, pet products and services",2,45,103.4
1129,1999,8,CUUR0000SERC,Sporting goods,2,46,120.4
1130,1999,8,CUUR0000SERD,Photography,2,47,99.6
1131,1999,8,CUUR0000SERE,Other recreational goods,2,48,92.2
1132,1999,8,CUUR0000SERF,Recreation services,2,49,107.6
1133,1999,8,CUUR0000SERG,Recreational reading materials,2,50,185.6
1134,1999,8,CUUR0000SAE,Education and communication,1,51,101.2
1135,1999,8,CUUR0000SAE1,Education,2,52,107.5
1136,1999,8,CUUR0000SAE2,Communication,2,53,95.6
1137,1999,8,CUUR0000SAG,Other goods and services,1,54,257.6
1138,1999,8,CUUR0000SEGA,Tobacco and smoking products,2,55,350.1
1139,1999,8,CUUR0000SAG1,Personal care goods and services,2,56,161.4
1140,1999,9,CUUR0000SA0,All items ,0,0,167.9
1141,1999,9,CUUR0000SAF,Food and beverages,1,1,165.1
1142,1999,9,CUUR0000SAF11,Food at home,2,2,164.5
1143,1999,9,CUUR0000SAF111,Cereals and bakery products,3,3,185.2
1144,1999,9,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,149.2
1145,1999,9,CUUR0000SEFJ,Dairy and related products,3,5,158.7
1146,1999,9,CUUR0000SAF113,Fruits and vegetables,3,6,202.6
1147,1999,9,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,134.2
1148,1999,9,CUUR0000SAF115,Other food at home,3,8,153.9
1149,1999,9,CUUR0000SEFV,Food away from home,2,9,165.8
1150,1999,9,CUUR0000SAF116,Alcoholic beverages,2,10,170.7
1151,1999,9,CUUR0000SAH,Housing,1,11,165.2
1152,1999,9,CUUR0000SAH1,Shelter,2,12,188.3
1153,1999,9,CUUR0000SEHA,Rent of primary residence,3,13,178.4
1154,1999,9,CUUR0000SEHB,Lodging away from home,3,14,113.8
1155,1999,9,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,193.9
1156,1999,9,CUUR0000SEHD,Tenants and household insurance,3,16,102.3
1157,1999,9,CUUR0000SAH2,Fuels and utilities,2,17,132.7
1158,1999,9,CUUR0000SEHE,Fuel oil and other fuels,3,18,93.9
1159,1999,9,CUUR0000SEHF,Energy services,3,19,125.3
1160,1999,9,CUUR0000SEHG,Water and Sewer Services,3,20,104.5
1161,1999,9,CUUR0000SAH3,Household furnishings and operations,2,21,127.0
1162,1999,9,CUUR0000SAA,Apparel,1,22,131.8
1163,1999,9,CUUR0000SAA1,Men's and boys' apparel,2,23,130.5
1164,1999,9,CUUR0000SAA2,Women's and girls' apparel,2,24,125.4
1165,1999,9,CUUR0000SEAE,Footwear,2,25,124.7
1166,1999,9,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,129.9
1167,1999,9,CUUR0000SEAG,Jewelry and watches,2,27,140.3
1168,1999,9,CUUR0000SAT,Transportation,1,28,146.5
1169,1999,9,CUUR0000SAT1,Private Transportation,2,29,142.9
1170,1999,9,CUUR0000SETA,New and used motor vehicles,3,30,100.1
1171,1999,9,CUUR0000SETB,Motor fuel,3,31,110.3
1172,1999,9,CUUR0000SETC,Motor vehicle parts and equipment,3,32,100.6
1173,1999,9,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,172.8
1174,1999,9,CUUR0000SETE,Motor vehicle insurance,3,34,252.3
1175,1999,9,CUUR0000SETF,Motor vehicle fees,3,35,104.5
1176,1999,9,CUUR0000SETG,Public transportation,2,36,194.7
1177,1999,9,CUUR0000SETG01,Airline fare,3,37,213.6
1178,1999,9,CUUR0000SETG02,Other intercity transportation,3,38,160.8
1179,1999,9,CUUR0000SETG03,Intracity transportation,3,39,172.1
1180,1999,9,CUUR0000SAM,Medical care,1,40,252.3
1181,1999,9,CUUR0000SAM1,Medical care commodities,2,41,233.1
1182,1999,9,CUUR0000SAM2,Medical care services,2,42,256.6
1183,1999,9,CUUR0000SAR,Recreation,1,43,101.7
1184,1999,9,CUUR0000SERA,Video and audio,2,44,100.1
1185,1999,9,CUUR0000SERB,"Pets, pet products and services",2,45,103.1
1186,1999,9,CUUR0000SERC,Sporting goods,2,46,119.9
1187,1999,9,CUUR0000SERD,Photography,2,47,99.0
1188,1999,9,CUUR0000SERE,Other recreational goods,2,48,90.5
1189,1999,9,CUUR0000SERF,Recreation services,2,49,107.3
1190,1999,9,CUUR0000SERG,Recreational reading materials,2,50,186.2
1191,1999,9,CUUR0000SAE,Education and communication,1,51,101.9
1192,1999,9,CUUR0000SAE1,Education,2,52,109.4
1193,1999,9,CUUR0000SAE2,Communication,2,53,95.3
1194,1999,9,CUUR0000SAG,Other goods and services,1,54,262.6
1195,1999,9,CUUR0000SEGA,Tobacco and smoking products,2,55,373.8
1196,1999,9,CUUR0000SAG1,Personal care goods and services,2,56,161.8
1197,1999,10,CUUR0000SA0,All items ,0,0,168.2
1198,1999,10,CUUR0000SAF,Food and beverages,1,1,165.5
1199,1999,10,CUUR0000SAF11,Food at home,2,2,165.1
1200,1999,10,CUUR0000SAF111,Cereals and bakery products,3,3,185.2
1201,1999,10,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,149.2
1202,1999,10,CUUR0000SEFJ,Dairy and related products,3,5,164.1
1203,1999,10,CUUR0000SAF113,Fruits and vegetables,3,6,202.2
1204,1999,10,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,134.6
1205,1999,10,CUUR0000SAF115,Other food at home,3,8,153.7
1206,1999,10,CUUR0000SEFV,Food away from home,2,9,166.2
1207,1999,10,CUUR0000SAF116,Alcoholic beverages,2,10,170.5
1208,1999,10,CUUR0000SAH,Housing,1,11,165.0
1209,1999,10,CUUR0000SAH1,Shelter,2,12,188.5
1210,1999,10,CUUR0000SEHA,Rent of primary residence,3,13,178.8
1211,1999,10,CUUR0000SEHB,Lodging away from home,3,14,113.1
1212,1999,10,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,194.2
1213,1999,10,CUUR0000SEHD,Tenants and household insurance,3,16,102.2
1214,1999,10,CUUR0000SAH2,Fuels and utilities,2,17,130.3
1215,1999,10,CUUR0000SEHE,Fuel oil and other fuels,3,18,97.6
1216,1999,10,CUUR0000SEHF,Energy services,3,19,122.0
1217,1999,10,CUUR0000SEHG,Water and Sewer Services,3,20,104.6
1218,1999,10,CUUR0000SAH3,Household furnishings and operations,2,21,126.6
1219,1999,10,CUUR0000SAA,Apparel,1,22,134.6
1220,1999,10,CUUR0000SAA1,Men's and boys' apparel,2,23,134.0
1221,1999,10,CUUR0000SAA2,Women's and girls' apparel,2,24,128.4
1222,1999,10,CUUR0000SEAE,Footwear,2,25,126.1
1223,1999,10,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,132.4
1224,1999,10,CUUR0000SEAG,Jewelry and watches,2,27,140.9
1225,1999,10,CUUR0000SAT,Transportation,1,28,147.3
1226,1999,10,CUUR0000SAT1,Private Transportation,2,29,143.3
1227,1999,10,CUUR0000SETA,New and used motor vehicles,3,30,100.5
1228,1999,10,CUUR0000SETB,Motor fuel,3,31,110.0
1229,1999,10,CUUR0000SETC,Motor vehicle parts and equipment,3,32,100.5
1230,1999,10,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,173.2
1231,1999,10,CUUR0000SETE,Motor vehicle insurance,3,34,254.0
1232,1999,10,CUUR0000SETF,Motor vehicle fees,3,35,104.6
1233,1999,10,CUUR0000SETG,Public transportation,2,36,201.5
1234,1999,10,CUUR0000SETG01,Airline fare,3,37,224.9
1235,1999,10,CUUR0000SETG02,Other intercity transportation,3,38,161.3
1236,1999,10,CUUR0000SETG03,Intracity transportation,3,39,173.1
1237,1999,10,CUUR0000SAM,Medical care,1,40,252.8
1238,1999,10,CUUR0000SAM1,Medical care commodities,2,41,233.2
1239,1999,10,CUUR0000SAM2,Medical care services,2,42,257.1
1240,1999,10,CUUR0000SAR,Recreation,1,43,101.8
1241,1999,10,CUUR0000SERA,Video and audio,2,44,100.1
1242,1999,10,CUUR0000SERB,"Pets, pet products and services",2,45,103.4
1243,1999,10,CUUR0000SERC,Sporting goods,2,46,119.1
1244,1999,10,CUUR0000SERD,Photography,2,47,99.0
1245,1999,10,CUUR0000SERE,Other recreational goods,2,48,90.3
1246,1999,10,CUUR0000SERF,Recreation services,2,49,107.6
1247,1999,10,CUUR0000SERG,Recreational reading materials,2,50,186.7
1248,1999,10,CUUR0000SAE,Education and communication,1,51,102.1
1249,1999,10,CUUR0000SAE1,Education,2,52,109.6
1250,1999,10,CUUR0000SAE2,Communication,2,53,95.3
1251,1999,10,CUUR0000SAG,Other goods and services,1,54,263.2
1252,1999,10,CUUR0000SEGA,Tobacco and smoking products,2,55,373.3
1253,1999,10,CUUR0000SAG1,Personal care goods and services,2,56,162.4
1254,1999,11,CUUR0000SA0,All items ,0,0,168.3
1255,1999,11,CUUR0000SAF,Food and beverages,1,1,165.7
1256,1999,11,CUUR0000SAF11,Food at home,2,2,165.1
1257,1999,11,CUUR0000SAF111,Cereals and bakery products,3,3,184.8
1258,1999,11,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,150.5
1259,1999,11,CUUR0000SEFJ,Dairy and related products,3,5,164.6
1260,1999,11,CUUR0000SAF113,Fruits and vegetables,3,6,201.2
1261,1999,11,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,133.9
1262,1999,11,CUUR0000SAF115,Other food at home,3,8,153.0
1263,1999,11,CUUR0000SEFV,Food away from home,2,9,166.5
1264,1999,11,CUUR0000SAF116,Alcoholic beverages,2,10,171.2
1265,1999,11,CUUR0000SAH,Housing,1,11,164.9
1266,1999,11,CUUR0000SAH1,Shelter,2,12,188.6
1267,1999,11,CUUR0000SEHA,Rent of primary residence,3,13,179.8
1268,1999,11,CUUR0000SEHB,Lodging away from home,3,14,108.5
1269,1999,11,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,194.9
1270,1999,11,CUUR0000SEHD,Tenants and household insurance,3,16,102.1
1271,1999,11,CUUR0000SAH2,Fuels and utilities,2,17,130.0
1272,1999,11,CUUR0000SEHE,Fuel oil and other fuels,3,18,100.7
1273,1999,11,CUUR0000SEHF,Energy services,3,19,121.4
1274,1999,11,CUUR0000SEHG,Water and Sewer Services,3,20,104.7
1275,1999,11,CUUR0000SAH3,Household furnishings and operations,2,21,126.4
1276,1999,11,CUUR0000SAA,Apparel,1,22,133.6
1277,1999,11,CUUR0000SAA1,Men's and boys' apparel,2,23,133.2
1278,1999,11,CUUR0000SAA2,Women's and girls' apparel,2,24,126.6
1279,1999,11,CUUR0000SEAE,Footwear,2,25,126.4
1280,1999,11,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,132.6
1281,1999,11,CUUR0000SEAG,Jewelry and watches,2,27,139.7
1282,1999,11,CUUR0000SAT,Transportation,1,28,147.6
1283,1999,11,CUUR0000SAT1,Private Transportation,2,29,143.6
1284,1999,11,CUUR0000SETA,New and used motor vehicles,3,30,100.9
1285,1999,11,CUUR0000SETB,Motor fuel,3,31,109.3
1286,1999,11,CUUR0000SETC,Motor vehicle parts and equipment,3,32,101.2
1287,1999,11,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,173.6
1288,1999,11,CUUR0000SETE,Motor vehicle insurance,3,34,255.6
1289,1999,11,CUUR0000SETF,Motor vehicle fees,3,35,104.6
1290,1999,11,CUUR0000SETG,Public transportation,2,36,202.2
1291,1999,11,CUUR0000SETG01,Airline fare,3,37,226.4
1292,1999,11,CUUR0000SETG02,Other intercity transportation,3,38,160.0
1293,1999,11,CUUR0000SETG03,Intracity transportation,3,39,173.1
1294,1999,11,CUUR0000SAM,Medical care,1,40,253.3
1295,1999,11,CUUR0000SAM1,Medical care commodities,2,41,233.7
1296,1999,11,CUUR0000SAM2,Medical care services,2,42,257.7
1297,1999,11,CUUR0000SAR,Recreation,1,43,101.9
1298,1999,11,CUUR0000SERA,Video and audio,2,44,100.1
1299,1999,11,CUUR0000SERB,"Pets, pet products and services",2,45,103.9
1300,1999,11,CUUR0000SERC,Sporting goods,2,46,119.4
1301,1999,11,CUUR0000SERD,Photography,2,47,99.3
1302,1999,11,CUUR0000SERE,Other recreational goods,2,48,89.1
1303,1999,11,CUUR0000SERF,Recreation services,2,49,108.2
1304,1999,11,CUUR0000SERG,Recreational reading materials,2,50,186.7
1305,1999,11,CUUR0000SAE,Education and communication,1,51,102.2
1306,1999,11,CUUR0000SAE1,Education,2,52,109.3
1307,1999,11,CUUR0000SAE2,Communication,2,53,95.9
1308,1999,11,CUUR0000SAG,Other goods and services,1,54,263.0
1309,1999,11,CUUR0000SEGA,Tobacco and smoking products,2,55,369.8
1310,1999,11,CUUR0000SAG1,Personal care goods and services,2,56,162.8
1311,1999,12,CUUR0000SA0,All items ,0,0,168.3
1312,1999,12,CUUR0000SAF,Food and beverages,1,1,165.9
1313,1999,12,CUUR0000SAF11,Food at home,2,2,165.4
1314,1999,12,CUUR0000SAF111,Cereals and bakery products,3,3,185.9
1315,1999,12,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,149.8
1316,1999,12,CUUR0000SEFJ,Dairy and related products,3,5,162.1
1317,1999,12,CUUR0000SAF113,Fruits and vegetables,3,6,204.5
1318,1999,12,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,134.7
1319,1999,12,CUUR0000SAF115,Other food at home,3,8,153.3
1320,1999,12,CUUR0000SEFV,Food away from home,2,9,166.8
1321,1999,12,CUUR0000SAF116,Alcoholic beverages,2,10,171.8
1322,1999,12,CUUR0000SAH,Housing,1,11,164.8
1323,1999,12,CUUR0000SAH1,Shelter,2,12,188.6
1324,1999,12,CUUR0000SEHA,Rent of primary residence,3,13,180.3
1325,1999,12,CUUR0000SEHB,Lodging away from home,3,14,105.8
1326,1999,12,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,195.2
1327,1999,12,CUUR0000SEHD,Tenants and household insurance,3,16,102.2
1328,1999,12,CUUR0000SAH2,Fuels and utilities,2,17,129.6
1329,1999,12,CUUR0000SEHE,Fuel oil and other fuels,3,18,106.3
1330,1999,12,CUUR0000SEHF,Energy services,3,19,120.3
1331,1999,12,CUUR0000SEHG,Water and Sewer Services,3,20,104.7
1332,1999,12,CUUR0000SAH3,Household furnishings and operations,2,21,126.4
1333,1999,12,CUUR0000SAA,Apparel,1,22,130.1
1334,1999,12,CUUR0000SAA1,Men's and boys' apparel,2,23,131.5
1335,1999,12,CUUR0000SAA2,Women's and girls' apparel,2,24,121.8
1336,1999,12,CUUR0000SEAE,Footwear,2,25,123.7
1337,1999,12,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,133.0
1338,1999,12,CUUR0000SEAG,Jewelry and watches,2,27,133.6
1339,1999,12,CUUR0000SAT,Transportation,1,28,148.3
1340,1999,12,CUUR0000SAT1,Private Transportation,2,29,144.4
1341,1999,12,CUUR0000SETA,New and used motor vehicles,3,30,101.1
1342,1999,12,CUUR0000SETB,Motor fuel,3,31,112.2
1343,1999,12,CUUR0000SETC,Motor vehicle parts and equipment,3,32,100.8
1344,1999,12,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,173.8
1345,1999,12,CUUR0000SETE,Motor vehicle insurance,3,34,255.8
1346,1999,12,CUUR0000SETF,Motor vehicle fees,3,35,104.5
1347,1999,12,CUUR0000SETG,Public transportation,2,36,201.2
1348,1999,12,CUUR0000SETG01,Airline fare,3,37,224.9
1349,1999,12,CUUR0000SETG02,Other intercity transportation,3,38,158.9
1350,1999,12,CUUR0000SETG03,Intracity transportation,3,39,173.2
1351,1999,12,CUUR0000SAM,Medical care,1,40,254.2
1352,1999,12,CUUR0000SAM1,Medical care commodities,2,41,234.6
1353,1999,12,CUUR0000SAM2,Medical care services,2,42,258.5
1354,1999,12,CUUR0000SAR,Recreation,1,43,102.0
1355,1999,12,CUUR0000SERA,Video and audio,2,44,100.1
1356,1999,12,CUUR0000SERB,"Pets, pet products and services",2,45,103.9
1357,1999,12,CUUR0000SERC,Sporting goods,2,46,118.2
1358,1999,12,CUUR0000SERD,Photography,2,47,99.1
1359,1999,12,CUUR0000SERE,Other recreational goods,2,48,88.7
1360,1999,12,CUUR0000SERF,Recreation services,2,49,109.1
1361,1999,12,CUUR0000SERG,Recreational reading materials,2,50,187.0
1362,1999,12,CUUR0000SAE,Education and communication,1,51,102.3
1363,1999,12,CUUR0000SAE1,Education,2,52,109.3
1364,1999,12,CUUR0000SAE2,Communication,2,53,95.9
1365,1999,12,CUUR0000SAG,Other goods and services,1,54,263.0
1366,1999,12,CUUR0000SEGA,Tobacco and smoking products,2,55,369.1
1367,1999,12,CUUR0000SAG1,Personal care goods and services,2,56,162.9
1368,2000,1,CUUR0000SA0,All items ,0,0,168.8
1369,2000,1,CUUR0000SAF,Food and beverages,1,1,166.6
1370,2000,1,CUUR0000SAF11,Food at home,2,2,166.3
1371,2000,1,CUUR0000SAF111,Cereals and bakery products,3,3,185.6
1372,2000,1,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,150.2
1373,2000,1,CUUR0000SEFJ,Dairy and related products,3,5,160.4
1374,2000,1,CUUR0000SAF113,Fruits and vegetables,3,6,208.4
1375,2000,1,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,137.1
1376,2000,1,CUUR0000SAF115,Other food at home,3,8,154.3
1377,2000,1,CUUR0000SEFV,Food away from home,2,9,167.2
1378,2000,1,CUUR0000SAF116,Alcoholic beverages,2,10,172.4
1379,2000,1,CUUR0000SAH,Housing,1,11,166.0
1380,2000,1,CUUR0000SAH1,Shelter,2,12,190.1
1381,2000,1,CUUR0000SEHA,Rent of primary residence,3,13,181.1
1382,2000,1,CUUR0000SEHB,Lodging away from home,3,14,111.3
1383,2000,1,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,196.2
1384,2000,1,CUUR0000SEHD,Tenants and household insurance,3,16,102.4
1385,2000,1,CUUR0000SAH2,Fuels and utilities,2,17,129.9
1386,2000,1,CUUR0000SEHE,Fuel oil and other fuels,3,18,114.4
1387,2000,1,CUUR0000SEHF,Energy services,3,19,119.8
1388,2000,1,CUUR0000SEHG,Water and Sewer Services,3,20,105.2
1389,2000,1,CUUR0000SAH3,Household furnishings and operations,2,21,127.0
1390,2000,1,CUUR0000SAA,Apparel,1,22,126.8
1391,2000,1,CUUR0000SAA1,Men's and boys' apparel,2,23,129.2
1392,2000,1,CUUR0000SAA2,Women's and girls' apparel,2,24,116.0
1393,2000,1,CUUR0000SEAE,Footwear,2,25,121.6
1394,2000,1,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,133.3
1395,2000,1,CUUR0000SEAG,Jewelry and watches,2,27,137.0
1396,2000,1,CUUR0000SAT,Transportation,1,28,148.3
1397,2000,1,CUUR0000SAT1,Private Transportation,2,29,144.4
1398,2000,1,CUUR0000SETA,New and used motor vehicles,3,30,100.8
1399,2000,1,CUUR0000SETB,Motor fuel,3,31,112.6
1400,2000,1,CUUR0000SETC,Motor vehicle parts and equipment,3,32,100.8
1401,2000,1,CUUR0000SETD,Motor vehicle maintenance and repair,3,33,174.6
1402,2000,1,CUUR0000SETE,Motor vehicle insurance,3,34,255.6
1403,2000,1,CUUR0000SETF,Motor vehicle fees,3,35,106.6
1404,2000,1,CUUR0000SETG,Public transportation,2,36,199.5
1405,2000,1,CUUR0000SETG01,Airline fare,3,37,221.8
1406,2000,1,CUUR0000SETG02,Other intercity transportation,3,38,160.1
1407,2000,1,CUUR0000SETG03,Intracity transportation,3,39,173.1
1408,2000,1,CUUR0000SAM,Medical care,1,40,255.5
1409,2000,1,CUUR0000SAM1,Medical care commodities,2,41,235.2
1410,2000,1,CUUR0000SAM2,Medical care services,2,42,260.1
1411,2000,1,CUUR0000SAR,Recreation,1,43,102.3
1412,2000,1,CUUR0000SERA,Video and audio,2,44,100.5
1413,2000,1,CUUR0000SERB,"Pets, pet products and services",2,45,104.3
1414,2000,1,CUUR0000SERC,Sporting goods,2,46,118.8
1415,2000,1,CUUR0000SERD,Photography,2,47,98.3
1416,2000,1,CUUR0000SERE,Other recreational goods,2,48,88.6
1417,2000,1,CUUR0000SERF,Recreation services,2,49,109.5
1418,2000,1,CUUR0000SERG,Recreational reading materials,2,50,187.3
1419,2000,1,CUUR0000SAE,Education and communication,1,51,102.7
1420,2000,1,CUUR0000SAE1,Education,2,52,110.2
1421,2000,1,CUUR0000SAE2,Communication,2,53,96.0
1422,2000,1,CUUR0000SAG,Other goods and services,1,54,264.7
1423,2000,1,CUUR0000SEGA,Tobacco and smoking products,2,55,375.1
1424,2000,1,CUUR0000SAG1,Personal care goods and services,2,56,163.4
1425,2000,2,CUUR0000SA0,All items ,0,0,169.8
1426,2000,2,CUUR0000SAF,Food and beverages,1,1,166.8
1427,2000,2,CUUR0000SAF11,Food at home,2,2,166.3
1428,2000,2,CUUR0000SAF111,Cereals and bakery products,3,3,186.0
1429,2000,2,CUUR0000SAF112,"Meats, poultry, fish, and eggs  ",3,4,151.3
1430,2000,2,CUUR0000SEFJ,Dairy and related products,3,5,160.9
1431,2000,2,CUUR0000SAF113,Fruits and vegetables,3,6,203.0
1432,2000,2,CUUR0000SAF114,Nonalcoholic beverages and beverage materials,3,7,138.4
1433,2000,2,CUUR0000SAF115,Other food at home,3,8,154.4
1434,2000,2,CUUR0000SEFV,Food away from home,2,9,167.6
1435,2000,2,CUUR0000SAF116,Alcoholic beverages,2,10,173.0
1436,2000,2,CUUR0000SAH,Housing,1,11,167.1
1437,2000,2,CUUR0000SAH1,Shelter,2,12,191.0
1438,2000,2,CUUR0000SEHA,Rent of primary residence,3,13,181.5
1439,2000,2,CUUR0000SEHB,Lodging away from home,3,14,115.1
1440,2000,2,CUUR0000SEHC01,Owners' equivalent rent of primary residence,3,15,196.6
1441,2000,2,CUUR0000SEHD,Tenants and household insurance,3,16,102.4
1442,2000,2,CUUR0000SAH2,Fuels and utilities,2,17,132.9
1443,2000,2,CUUR0000SEHE,Fuel oil and other fuels,3,18,147.2
1444,2000,2,CUUR0000SEHF,Energy services,3,19,120.6
1445,2000,2,CUUR0000SEHG,Water and Sewer Services,3,20,105.5
1446,2000,2,CUUR0000SAH3,Household furnishings and operations,2,21,127.2
1447,2000,2,CUUR0000SAA,Apparel,1,22,129.2
1448,2000,2,CUUR0000SAA1,Men's and boys' apparel,2,23,130.0
1449,2000,2,CUUR0000SAA2,Women's and girls' apparel,2,24,120.0
1450,2000,2,CUUR0000SEAE,Footwear,2,25,122.1
1451,2000,2,CUUR0000SEAF,Infants' and toddlers' apparel,2,26,133.1
1452,2000,2,CUUR0000SEAG,Jewelry and watches,2,27,141.1
1453,2000,2,CUUR0000SAT,Transportation,1,28,149.7
